FILENAME :,SUB_IMAGE 1,SUB_IMAGE 2,SUB_IMAGE 3,SUB_IMAGE 4,SUB_IMAGE 5,SUB_IMAGE 6,SUB_IMAGE 7,SUB_IMAGE 8,SUB_IMAGE 9,SUB_IMAGE 10,SUB_IMAGE 11,SUB_IMAGE 12,SUB_IMAGE 13,SUB_IMAGE 14,SUB_IMAGE 15,SUB_IMAGE 16,SUB_IMAGE 17,SUB_IMAGE 18,SUB_IMAGE 19,SUB_IMAGE 20,SUB_IMAGE 21,SUB_IMAGE 22,SUB_IMAGE 23,SUB_IMAGE 24,SUB_IMAGE 25,SUB_IMAGE 26,SUB_IMAGE 27,SUB_IMAGE 28,SUB_IMAGE 29,SUB_IMAGE 30,SUB_IMAGE 31,SUB_IMAGE 32,SUB_IMAGE 33,SUB_IMAGE 34,SUB_IMAGE 35,SUB_IMAGE 36,SUB_IMAGE 37,SUB_IMAGE 38,SUB_IMAGE 39,SUB_IMAGE 40,SUB_IMAGE 41,SUB_IMAGE 42,SUB_IMAGE 43,SUB_IMAGE 44,SUB_IMAGE 45,SUB_IMAGE 46,SUB_IMAGE 47,SUB_IMAGE 48,SUB_IMAGE 49,SUB_IMAGE 50,SUB_IMAGE 51,SUB_IMAGE 52,SUB_IMAGE 53,SUB_IMAGE 54,SUB_IMAGE 55,SUB_IMAGE 56,SUB_IMAGE 57,SUB_IMAGE 58,SUB_IMAGE 59,SUB_IMAGE 60,SUB_IMAGE 61,SUB_IMAGE 62,SUB_IMAGE 63,SUB_IMAGE 64,SUB_IMAGE 65,SUB_IMAGE 66,SUB_IMAGE 67,SUB_IMAGE 68,SUB_IMAGE 69,SUB_IMAGE 70,SUB_IMAGE 71,SUB_IMAGE 72,SUB_IMAGE 73,SUB_IMAGE 74,SUB_IMAGE 75,SUB_IMAGE 76,SUB_IMAGE 77,SUB_IMAGE 78,SUB_IMAGE 79,SUB_IMAGE 80,SUB_IMAGE 81,SUB_IMAGE 82,SUB_IMAGE 83,SUB_IMAGE 84,SUB_IMAGE 85,SUB_IMAGE 86,SUB_IMAGE 87,SUB_IMAGE 88,SUB_IMAGE 89,SUB_IMAGE 90,SUB_IMAGE 91,SUB_IMAGE 92,SUB_IMAGE 93,SUB_IMAGE 94,SUB_IMAGE 95,SUB_IMAGE 96,SUB_IMAGE 97,SUB_IMAGE 98,SUB_IMAGE 99,SUB_IMAGE 100,SUB_IMAGE 101,SUB_IMAGE 102,SUB_IMAGE 103,SUB_IMAGE 104,SUB_IMAGE 105,SUB_IMAGE 106,SUB_IMAGE 107,SUB_IMAGE 108
IMAGE 119,0.0,0.0,0.0,0.0,0.0,0.4916754901960781,0.14495862745097945,0.3943348039215718,0.49351696078431706,0.050492156862745156,0.0,0.0,0.2288330392156862,0.4800596078431403,0.4849808823529421,0.3722949999999991,0.024315882352941152,0.2878414705882373,0.0,0.0,0.0011691666666666352,0.38991735294117513,0.3480449019607855,0.1584562745098038,0.4909207843137255,0.0,0.35071877450980343,0.4820862745098056,0.4735493137254912,0.0014948039215686335,0.0,0.0,0.0,0.0,0.22293549019607856,0.4847232352941175,0.4804975490196098,0.1411481372549017,0.30748254901961003,0.47430754901960737,0.0,0.06390196078431347,0.0,0.0,0.0,0.12428333333333294,0.4122171568627471,0.4497008823529414,0.008916274509803947,0.08497941176470579,0.0,0.47985568627450936,0.005439215686274499,0.3308933823529403,0.16051098039215667,0.44579431372549044,0.0,0.07622034313725465,0.1025511274509809,0.4356968627450987,0.4658425490196081,0.4832561274509797,0.1530955882352945,0.46453470588235335,0.0008647058823529824,0.08512063725490263,0.4815088235294119,0.22930147058823727,0.0,0.14800735294117642,0.02481166666666663,0.4770141176470593,0.3692451470588231,0.4659061764705876,0.010964460784313684,0.2000086274509807,0.0,0.0,0.19535882352941258,0.005437794117647047,0.3181945588235306,0.0,0.33206176470588344,0.34830882352941006,0.0029399019607843735,0.4942894607843138,0.3081044117647073,0.00996171568627449,0.0,0.0,0.016976568627451193,0.36409333333333294,0.4903798529411757,0.0,0.4140094117647067,0.0,0.4698876960784283,0.18081529411764624,0.152349411764706,0.24573823529411765,0.0,0.0,0.0,0.4779911764705874,0.20571137254902083,0.14956348039215733,0.471555637254902,0.0
IMAGE 120,0.4805049999999999,0.4047497549019605,0.28359019607843045,0.32938995098039214,0.3789806372549019,0.3144354411764705,0.02879098039215685,0.0014529411764705347,0.0,0.3597678431372524,0.4952529411764724,0.0033634313725490277,0.464833088235294,0.23991127450980337,0.2633450980392136,0.2039363725490201,0.012486666666666786,0.41807151960784283,0.4465927450980394,0.017382205882352997,0.0,0.0,0.01490431372549014,0.08117098039215735,0.48787362745097995,0.011085490196078322,0.48113107843137237,0.0,0.0,0.4085560294117668,0.42791318627450914,0.004552450980392103,0.0045155392156862205,0.07597480392156881,0.1458143137254905,0.4721816176470597,0.43705686274509764,0.102372156862745,0.2781945098039245,0.0,0.0,0.0029399019607843735,0.43007759803921547,0.30575362745098233,0.27084147058823627,0.4770468627450986,0.11187132352941224,0.4909835784313718,0.03639098039215625,0.45931990196078476,0.013761470588235283,0.0,0.0,0.0,0.4495725490196072,0.12399843137254933,0.454385049019609,0.47848500000000094,0.4375234313725499,0.04192352941176449,0.0021381372549019585,0.35813848039215734,0.027627058823529446,0.006589852941176552,0.0,0.0,0.325700196078431,0.05876568627451031,0.12872892156862767,0.06612401960784187,0.027644313725490467,0.22588622549019455,0.14148495098039146,0.003875441176470661,0.22163019607843254,0.13653044117647054,0.09777686274509784,0.011909411764705904,0.3717546078431361,0.0,0.43797647058823586,0.0,0.004137745098039172,0.34031602941176536,0.04477318627450984,0.10214431372549032,0.17696666666666622,0.4288928431372557,0.002415588235294122,0.29823161764705863,0.22613426470588152,0.0,0.4631691176470592,0.0,0.08403941176470596,0.27118852941176463,0.1106396568627452,0.47058245098039286,0.32577794117647035,0.4924181862745092,0.0010017647058823559,0.15712931372548997,0.14943970588235375,0.40165705882352853,0.4535843137254868,0.06702431372549036,0.0,0.492101078431373
IMAGE 121,0.48292470588235104,0.08190053921568563,0.4483055882352949,0.49186872549019467,0.3002365196078413,0.0,0.053596078431373,0.3734311764705873,0.4688764705882349,0.4735333333333324,0.0,0.0,0.11598774509803807,0.0,0.179712401960784,0.4827499019607846,0.002208088235294098,0.11980784313725482,0.0,0.48606691176470695,0.16830019607843302,0.410570000000001,0.15231666666666716,0.35277500000000034,0.08520098039215654,0.3335844607843141,0.027510833333333262,0.3178300490196085,0.002557058823529384,0.07633284313725602,0.20703137254901965,0.029526029411764725,0.0,0.05447137254901918,0.39129642156862654,0.26640563725490507,0.0020329411764706015,0.4498558823529416,0.13221544117647066,0.4784947549019638,0.01672681372549044,0.45313411764705913,0.375029803921568,0.0028676470588234393,0.0,0.0,0.4286300000000005,0.0,0.0,0.48637622549019643,0.49285200980392074,0.0,0.0,0.47894828431372566,0.4419308823529414,0.0008433333333334254,0.0,0.002793137254901953,0.4917403921568632,0.0010788235294117684,0.0,0.49337882352941165,0.29855882352941326,0.0,0.0,0.49007196078431414,0.1112282352941188,0.023243529411764552,0.0,0.04494460784313722,0.07651789215686197,0.11461921568627424,0.0,0.46675245098039203,0.06744730392156878,0.0,0.0,0.008827352941176673,0.4236875490196061,0.43954955882353,0.0,0.0,0.0037189705882353773,0.3017356862745108,0.0,0.24523637254901764,0.17549999999999982,0.0,0.0,0.0,0.4876054901960785,0.42233656862745134,0.06333333333333323,0.0,0.003252549019607791,0.3076558333333345,0.4224501960784302,0.0,0.1725019607843145,0.08431921568627473,0.0,0.0,0.33463333333333317,0.055577843137255056,0.08946122549019656,0.0,0.00098137254901961,0.27091838235293975
IMAGE 122,0.42629480392157004,0.47821156862745234,0.13151127450980396,0.2688214705882334,0.43354803921568785,0.32337568627450985,0.32738372549019684,0.018308333333333326,0.47805480392156796,0.4875809803921595,0.15680269607843128,0.48702725490195964,0.0032917156862744203,0.31087651960784535,0.1189446078431364,0.019562941176470734,0.0036385784313725895,0.14175882352940997,0.47942686274509905,0.4507813725490189,0.0,0.0,0.428764558823528,0.03173073529411731,0.013468186274509807,0.20370098039215492,0.45354352941176435,0.0020141176470588862,0.0,0.0,0.221419803921568,0.4864274509803921,0.0,0.0,0.002225294117647039,0.4357863235294122,0.49414333333333377,0.23932034313725528,0.22782078431372327,0.0,0.0,0.0,0.4939780392156869,0.3307590686274516,0.09752455882352924,0.11151470588235318,0.0,0.4678630392156867,0.0400226470588236,0.29227372549019637,0.0,0.3663480392156873,0.03313647058823563,0.04495196078431347,0.36479833333333356,0.05418637254901909,0.1649274019607843,0.026557892156862356,0.0,0.45683990196078406,0.05339362745098113,0.07633823529411755,0.0,0.0,0.0,0.21433823529411689,0.3299291666666654,0.002383970588235298,0.13705019607843127,0.0017129411764705157,0.0,0.422575980392157,0.0009632352941176454,0.45164539215686195,0.0,0.0,0.12781950980392306,0.37809725490196205,0.3700163235294104,0.0,0.11128558823529308,0.4457609803921565,0.18050852941176374,0.49346049019607874,0.005689019607843112,0.4811146078431372,0.0,0.0,0.0,0.41639303921568627,0.44919754901960746,0.0,0.0,0.1488808823529431,0.0,0.4928997058823523,0.0,0.48873769607843187,0.0,0.0,0.0,0.4888433823529408,0.46015818627451144,0.0,0.0,0.011040882352941223,0.0,0.4941585784313727
IMAGE 123,0.0012522058823529402,0.010803039215686285,0.0067963725490196025,0.037374705882353074,0.306836764705885,0.01987205882352915,0.06784156862744983,0.2833666666666662,0.44926539215686107,0.346453725490196,0.27554759803921536,0.28648009803921504,0.4904422058823537,0.4053325000000017,0.11079578431372651,0.03709151960784321,0.21126151960784373,0.0,0.0,0.0,0.10682485294117694,0.29824877450980575,0.41155166666666637,0.0,0.4336382352941163,0.47831137254902045,0.49041490196078447,0.4022574509803924,0.46421725490196253,0.0010043137254901991,0.0,0.0,0.3614350490196088,0.37421343137254953,0.3532031372549028,0.0019525490196078477,0.21111941176470658,0.08511029411764838,0.23555803921568663,0.17590000000000017,0.07643274509803896,0.14855931372549006,0.0,0.0,0.12784411764705964,0.29089176470588274,0.4456660784313769,0.27072872549019655,0.20764862745097998,0.03610205882352936,0.0,0.016534019607843113,0.041609901960784575,0.21468382352941076,0.4439796078431371,0.0,0.13146284313725445,0.2690131372549016,0.37284323529411734,0.35164980392156814,0.20049294117647232,0.2667960784313731,0.0,0.4299001960784319,0.44924578431372447,0.3465738725490193,0.16948411764705834,0.05357004901960778,0.4559784313725485,0.3746973529411776,0.4354405392156873,0.05887039215686292,0.0,0.42783887254901964,0.37469117647058825,0.07120725490196017,0.1919754901960787,0.3994650980392144,0.0,0.4646800000000001,0.474168872549021,0.35949098039215754,0.10595833333333408,0.014595784313725496,0.0,0.17974833333333357,0.06348313725490196,0.43464362745098,0.0026096568627451133,0.02555372549019576,0.18786500000000003,0.12836519607842967,0.15233480392156676,0.2442370588235302,0.0036494117647059223,0.3241900490196079,0.009503921568627487,0.2846262254901981,0.11101254901960765,0.4529799999999998,0.0,0.0,0.4899393627450981,0.0,0.4897615196078444,0.002208088235294098,0.0,0.4886520098039216
IMAGE 124,0.0026909803921568516,0.021942450980392162,0.0008816666666666655,0.0012298039215686248,0.3074564705882319,0.13196274509803976,0.0,0.12340916666666678,0.008704411764705811,0.02785803921568616,0.29317117647059016,0.4936056862745115,0.4912622549019623,0.17638343137254925,0.044888039215686355,0.1569443137254902,0.00436137254901964,0.3501105882352931,0.0,0.20693725490196144,0.0,0.044558431372549175,0.10253024509803964,0.3638220098039209,0.005432696078431431,0.25675735294117724,0.13256450980392168,0.02707843137254902,0.49356455882352807,0.39284852941176623,0.4918519117647064,0.3628948039215682,0.47127843137254743,0.2519745098039207,0.48890578431372467,0.4716760784313741,0.0034003921568627905,0.38760019607843355,0.4792103431372544,0.352387450980393,0.0016675000000000225,0.34504455882352725,0.3212704901960781,0.1613874509803908,0.41187205882352934,0.021397156862745122,0.326405490196078,0.4851270588235299,0.17725490196078436,0.004870588235294141,0.2604411764705868,0.059139705882352185,0.11979313725490198,0.08470789215686313,0.09333313725490193,0.0,0.42816421568627533,0.48643946078431255,0.14474392156862642,0.2734820588235293,0.29591441176470507,0.018201274509803866,0.21838720588235275,0.021283725490196047,0.37407838235294144,0.44701387254901825,0.28356764705882315,0.34302941176470503,0.4470148039215686,0.2789782352941185,0.2631686274509809,0.0,0.3297659313725493,0.08102691176470568,0.16492485294117418,0.008704411764705784,0.40004779411764674,0.4785352450980385,0.0016567647058823198,0.48450955882352964,0.46811843137254805,0.0,0.1487698039215686,0.031717156862745434,0.4649117647058793,0.008192058823529382,0.48448137254902,0.24885588235294118,0.2530972549019601,0.4142826470588233,0.4556151960784342,0.3960973039215677,0.13191196078431364,0.0,0.17698431372549014,0.00572970588235294,0.17713137254901973,0.0,0.4093620588235297,0.2868459803921567,0.46780705882352736,0.002439411764705869,0.07588848039215688,0.29364299019607976,0.0,0.15632475490195977,0.4248949509803929,0.0
IMAGE 125,0.25631049019607827,0.0,0.0,0.0,0.0021402941176470805,0.48184245098038964,0.03979509803921564,0.03180068627451031,0.4668094117647052,0.0009100490196078422,0.27094166666666625,0.48283450980392123,0.4353427450980398,0.3298688725490193,0.4907388235294119,0.46161794117646726,0.4654356862745145,0.3505913235294116,0.3915872549019628,0.23379142156862748,0.3302964705882362,0.03790759803921561,0.4928172549019611,0.48060784313725496,0.20734509803921625,0.12815588235294226,0.002797941176470536,0.37271049019607766,0.0,0.05415450980392194,0.4779602450980368,0.12833509803921658,0.40748029411764675,0.3340058823529409,0.39337696078431356,0.3577521568627444,0.4902243627450995,0.0,0.04206117647058814,0.3508111764705898,0.2876702450980394,0.0,0.0015908333333333477,0.4659575980392191,0.09743813725490162,0.0560047549019606,0.04453465686274483,0.2031052450980415,0.47055622549019566,0.0,0.3712130392156856,0.3425012254901958,0.45424009803921644,0.002801568627450972,0.0,0.0,0.48301803921568726,0.38686436274509733,0.158022794117647,0.4345684313725511,0.30586058823529405,0.17294117647058777,0.0,0.035639117647058634,0.49061838235294125,0.45789411764705923,0.0,0.0,0.04532235294117672,0.38079901960784396,0.34493995098039293,0.0029364705882351993,0.4656274509803916,0.04037098039215703,0.08543063725490224,0.0,0.4249894117647042,0.43575588235294194,0.0,0.0,0.0,0.04541112745098002,0.27309612745098194,0.18396450980392098,0.0813536764705884,0.18344323529411746,0.4774808823529416,0.0,0.43636519607843155,0.2937083333333351,0.3013807843137258,0.06725392156862713,0.0,0.25584833333333346,0.029433970588235065,0.0758441176470583,0.48413254901960817,0.4201029411764686,0.2619196078431356,0.18114671568627433,0.47245225490196036,0.09477598039215651,0.054412254901960326,0.0022211764705881666,0.0,0.08058235294117595,0.07156264705882315,0.0
IMAGE 126,0.031468529411764715,0.039607254901960806,0.0,0.28420686274509666,0.0,0.12856406862745182,0.12840539215686403,0.041044656862744874,0.4919470588235298,0.4143200490196076,0.3276035294117646,0.22883852941176283,0.48154112745098215,0.46549411764705795,0.27976446078431383,0.026734068627450817,0.39439264705882415,0.0,0.0,0.0,0.15553088235294188,0.10742921568627568,0.4255372549019601,0.0022269607843137524,0.4894599019607843,0.33417990196078423,0.4217610294117643,0.4904622549019586,0.37866862745097957,0.0029883333333333064,0.0,0.0,0.43141960784313904,0.4792593137254886,0.43187838235294124,0.08039480392156863,0.0010210294117647101,0.030666029411764602,0.14069436274509795,0.15655612745098096,0.03084127450980428,0.36760784313725453,0.0,0.0,0.054066666666667346,0.42217823529411724,0.2683313725490162,0.40457916666666655,0.17369607843137216,0.20724470588235291,0.0,0.296593137254902,0.0026381372549019516,0.01937078431372559,0.48893333333333516,0.0,0.3972798039215684,0.1606101470588233,0.4299509803921569,0.4625087254901948,0.0018495098039215615,0.4630367647058817,0.03076274509803924,0.35243539215686276,0.4539874999999984,0.3691960784313725,0.15347686274509698,0.08117490196078442,0.47859034313725507,0.2959667647058808,0.45927818627451084,0.09410392156862861,0.0,0.4911262254901952,0.44536475490196425,0.3123742156862747,0.017467058823529315,0.4569423529411783,0.0,0.4915063725490172,0.21073313725490347,0.2833544117647059,0.21041710784313633,0.004685588235294097,0.0167573529411765,0.3382104901960777,0.017515294117647108,0.3223892647058841,0.0,0.10670127450980316,0.021283725490196092,0.0,0.25999107843137315,0.03498235294117688,0.002779411764705878,0.24957367647058853,0.1934790196078428,0.18527926470588155,0.10282019607843247,0.17023764705882383,0.0,0.0,0.47728509803921587,0.0,0.4788482352941187,0.0,0.0,0.47854117647058847
IMAGE 127,0.43317598039215777,0.44290470588235037,0.4919360784313703,0.40494078431372427,0.484456862745096,0.2624235784313761,0.0,0.0,0.3988897549019608,0.1577321568627453,0.0056830882352941325,0.411827549019608,0.08979191176470608,0.0,0.1205100490196075,0.3050151470588243,0.18485156862745172,0.0,0.0,0.0,0.0,0.4243541666666673,0.38994950980392107,0.02314828431372551,0.25412406862745057,0.35963215686274536,0.4466251470588236,0.17646666666666572,0.34959779411764763,0.3081945098039219,0.0022023529411764513,0.0,0.0,0.4936100980392154,0.4725882352941189,0.3574494117647062,0.16931470588235345,0.2115073529411781,0.4494749019607864,0.0,0.31400000000000006,0.1911539215686273,0.49001078431372824,0.01651053921568625,0.0073220588235294115,0.4416972549019597,0.42205392156862737,0.28303676470588096,0.37147686274509867,0.17193333333333302,0.06290813725490164,0.0,0.0,0.1639993137254895,0.15599558823529425,0.21796612745098046,0.4585318627450987,0.12324058823529363,0.42049264705882516,0.03140196078431408,0.008837647058823507,0.4292949019607814,0.0,0.0,0.0,0.0,0.2263216666666633,0.4759147549019555,0.37763019607843334,0.160391078431373,0.4076997058823552,0.002264705882352979,0.24105696078431374,0.003319117647058833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4922686274509821,0.004630588235294065,0.4025017156862741,0.4742078431372546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18852122549019623,0.021709607843137343,0.2976237745098009,0.43082784313725164,0.2996838235294108,0.23799176470588176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4349064705882354,0.0
IMAGE 128,0.0,0.0,0.43765372549019704,0.28913999999999906,0.4905094117647071,0.0010043137254901991,0.2746121078431376,0.39607970588235425,0.38486308823529314,0.14435357843137275,0.44227764705882294,0.028864215686274924,0.0,0.0,0.4287466666666681,0.34878490196078443,0.03151519607843116,0.49069254901960524,0.3953686274509795,0.004376470588235318,0.004974019607843179,0.2892231372549042,0.0075954411764706485,0.45761333333333065,0.0,0.0,0.3534409803921583,0.0677855392156864,0.05052549019607854,0.48951406862744795,0.025091764705882192,0.1773471078431391,0.4320415196078426,0.10709715686274533,0.31516862745097934,0.0020700000000000098,0.0,0.0,0.49136446078431417,0.0,0.4772597549019615,0.18836308823529394,0.07651647058823553,0.27601,0.3538411274509808,0.24026519607842986,0.01844999999999968,0.3920343137254905,0.22453921568627544,0.04982803921568632,0.4325235294117653,0.0030307843137255264,0.4557473039215678,0.39181308823529376,0.06671686274509853,0.37941764705882347,0.16397465686274554,0.024964901960784238,0.3205987254901958,0.4822392156862747,0.06253411764705846,0.0031231862745098302,0.008419607843137172,0.1892178921568636,0.2305841176470607,0.48913196078431354,0.002988333333333305,0.4879019607843133,0.00245137254901962,0.25530053921568596,0.012014705882353016,0.4758014705882338,0.0,0.0,0.0,0.4911923529411769,0.002208088235294098,0.48543794117647066,0.0,0.0028120098039216127,0.0,0.3895621568627447,0.17306274509803832,0.17227166666666666,0.0,0.0,0.00825784313725489,0.25753911764706,0.0,0.48786102941176457,0.05853132352941182,0.2766670588235286,0.23941882352941163,0.35087627450980396,0.21581127450980314,0.46825019607843166,0.0,0.0,0.0,0.12396200980392132,0.011473774509804016,0.40369450980392135,0.21879446078431375,0.07634313725490292,0.43913720588235394,0.2674897058823548,0.3836167156862738,0.13627656862745224
IMAGE 129,0.21733725490195974,0.0,0.0,0.4377547058823522,0.2601944117647083,0.0,0.44594406862745184,0.44358862745097993,0.10213235294117727,0.403776225490195,0.0,0.4921490196078428,0.030772549019607943,0.0,0.0,0.4922457843137254,0.0,0.0,0.39405411764705855,0.2761021568627472,0.0018495098039215615,0.4962112745098039,0.0,0.43548406862745204,0.4574958823529414,0.42732549019607524,0.2629973039215685,0.018514754901960667,0.489933431372549,0.48634254901960594,0.3628663235294114,0.2678975490196079,0.0,0.471139558823531,0.0018495098039215617,0.4502300000000004,0.4878020588235293,0.0,0.47937529411764634,0.0,0.03573088235294124,0.31157053921568634,0.002531813725490214,0.39520862745097995,0.0,0.016236617647058884,0.38817225490196094,0.3475190196078451,0.49101696078431323,0.0,0.20723215686274343,0.08115696078431353,0.003914509803921548,0.2808516176470592,0.0,0.4874278921568615,0.0,0.002333382352941171,0.13228862745097877,0.3166387745098025,0.18920779411764893,0.06236171568627445,0.001441176470588233,0.48470019607843107,0.0,0.4731248039215678,0.0,0.420397009803921,0.0,0.41749019607843174,0.41190117647058644,0.05866029411764692,0.4099355392156857,0.491116078431372,0.0,0.4329803921568604,0.0,0.13952789215686293,0.4747423529411776,0.05839725490196026,0.0,0.30776794117647105,0.01755186274509781,0.46560808823529226,0.30598132352941315,0.14058666666666705,0.030445980392156857,0.025351470588235676,0.23262941176470572,0.4689090686274514,0.049534313725489575,0.37965759803921584,0.009072156862745132,0.1408901960784311,0.3213289215686275,0.2560562254901947,0.04909176470588246,0.048966470588234945,0.4035198529411767,0.0,0.48182941176470556,0.3238213725490175,0.016251568627450898,0.3482788725490204,0.015421568627450945,0.44943916666666545,0.44953696078431393,0.003492745098039187
IMAGE 130,0.44675490196078477,0.10327598039215617,0.4911307843137244,0.02090931372549015,0.3771462745098048,0.41974000000000083,0.13171696078431416,0.0,0.09856686274509861,0.4595294117647038,0.4573093137254874,0.2367450980392155,0.4421691176470607,0.0,0.48819279411764704,0.18028294117646967,0.0,0.2702758823529403,0.4879479411764708,0.0,0.0,0.0,0.0,0.49116862745098105,0.4803205882352915,0.0033264705882352506,0.4052682352941168,0.40327745098039103,0.0,0.0487396568627452,0.3507051470588242,0.007951568627450875,0.0,0.0,0.0008669117647059241,0.48109098039215775,0.02194705882352941,0.452430588235292,0.06271813725490306,0.4773641176470583,0.002138137254901933,0.40056882352941336,0.4331901470588246,0.4923191176470613,0.2036093137254897,0.0,0.004570588235294218,0.1965634803921564,0.27908602941176497,0.3995973039215693,0.0042572549019608075,0.2783231372549022,0.01879803921568649,0.46429921568627514,0.002819313725490241,0.4913116666666651,0.053473039215686316,0.24282107843136977,0.4015237745098051,0.021605882352941426,0.027634313725490557,0.4582622549019609,0.002105735294117644,0.47830348039215737,0.20173715686274613,0.3393903921568643,0.1153403921568628,0.0,0.20073735294117812,0.3637051960784299,0.2180078431372528,0.48787990196078573,0.0,0.0,0.12820313725490168,0.022740147058823636,0.0,0.47203622549019514,0.4377044117647055,0.003528872549019542,0.0,0.0,0.0,0.31350588235294313,0.0,0.0,0.39486960784313757,0.0013991666666666605,0.0,0.002838823529411739,0.40568725490196106,0.4224534313725492,0.0,0.0,0.0,0.2733826960784314,0.0,0.0,0.3698120098039216,0.0012136764705882074,0.0,0.0,0.2783990196078437,0.26907411764705697,0.0,0.0,0.0,0.1607831372549015
IMAGE 131,0.001150000000000002,0.06157107843137256,0.15278014705882373,0.29119921568627083,0.32594779411764696,0.28551372549019566,0.07223882352941267,0.4540244117647036,0.23025058823529368,0.4906124999999998,0.011177352941176466,0.0,0.46827637254902027,0.0854987254901957,0.20316034313725514,0.2343375000000002,0.40086813725490456,0.017512009803921896,0.0,0.34767392156862614,0.4833792647058829,0.0,0.4622499999999998,0.0,0.06231254901960823,0.0029399019607843735,0.4379887254901977,0.49114274509803935,0.11519436274509794,0.3014021568627451,0.4933607843137293,0.22092529411764567,0.43861127450980447,0.0,0.47389509803921576,0.0,0.0,0.4055526960784313,0.008673431372548938,0.43010686274509774,0.48823887254901843,0.32351588235294143,0.4913414215686263,0.3359505882352945,0.3942433333333323,0.43128980392156835,0.36902941176470394,0.0,0.2701580392156854,0.11957681372548885,0.40513235294117633,0.39040343137254896,0.48594794117646906,0.09337627450980386,0.10721245098039192,0.11564460784313614,0.17734901960784302,0.18397205882352946,0.418073823529411,0.0981786274509804,0.47321176470588255,0.000522794117647062,0.48931352941176454,0.22622245098039273,0.04198460784313736,0.2938301470588238,0.37366122549019437,0.2859166666666646,0.18869117647058758,0.3837681372549029,0.0008647058823529824,0.4706705882352955,0.18841348039215877,0.1282877450980387,0.2822774509803926,0.012785098039215872,0.0,0.0,0.0,0.0,0.4575137254901966,0.48283843137254934,0.0,0.45281299019608,0.040394901960784296,0.38435289215686536,0.0,0.0,0.0,0.11570676470588237,0.0,0.0,0.4808004901960793,0.3441254411764693,0.2577955882352947,0.41327264705882294,0.17072745098039163,0.3805642156862735,0.4258948039215682,0.043939705882353144,0.0,0.48576789215686283,0.1807742156862751,0.0,0.4259718137254913,0.3930147058823521,0.16447392156862808,0.4797011764705898
IMAGE 132,0.004915196078431356,0.4156122549019638,0.14038137254901928,0.363137843137255,0.046382205882353214,0.0,0.0,0.0,0.45923098039215865,0.3557585784313725,0.4891441176470586,0.0,0.44529142156862744,0.4800928431372543,0.4876941176470607,0.44157137254901907,0.0,0.0,0.0,0.0,0.0,0.41736578431372545,0.392781372549019,0.13694750000000017,0.4708392156862745,0.044133039215686044,0.29597392156862673,0.2923275490196095,0.23239166666666666,0.0,0.0,0.0018495098039215617,0.05529460784313746,0.49432392156862875,0.24559598039215708,0.16455750000000133,0.3817519607843115,0.07588941176470591,0.0634611764705874,0.2148946078431376,0.1580839215686261,0.30817700980392215,0.0,0.04107647058823497,0.4848495098039218,0.47600269607843143,0.37666205882352927,0.4422624019607837,0.0028937254901960792,0.48513186274509823,0.002202352941176451,0.4648562745098061,0.0,0.29620470588235454,0.024612745098039204,0.0016272549019607525,0.4673372549019622,0.23173161764705882,0.07686784313725592,0.04186333333333302,0.45153235294117655,0.4549828431372553,0.30673676470588224,0.33109245098039236,0.07112156862745113,0.02033328431372521,0.3311951960784314,0.0,0.4868280392156862,0.009557647058823565,0.05389450980392141,0.3233763725490221,0.26700024509803993,0.4007201960784334,0.4881898039215685,0.051174509803921894,0.3585074509803923,0.0,0.3692843137254924,0.002668235294117729,0.47540068627451026,0.0,0.031115686274509922,0.07605882352941216,0.09834352941176533,0.025511274509803936,0.35075156862745294,0.2804335294117644,0.16170514705882455,0.17322686274509846,0.07641142156862717,0.33247186274509793,0.15192745098039334,0.0,0.06818823529411823,0.18860524509804105,0.26301176470588067,0.21500245098039394,0.0,0.4928014705882356,0.0,0.4533993137254912,0.0018687254901960716,0.40675058823529464,0.11218686274509791,0.42594446078431353,0.15273549019607668,0.4008100980392157
